Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,テ,,,74643,386322,,245,245.0,245.0,245.0,1,50593.0,245.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.32266,245,245.0,245.0,245.0,1,50593.0,245.0,2.32266,245,245.0,245.0,245.0,1,50593.0,245.0,265,265.0,265.0,265.0,1,50573.0,265.0,0,,,0,,,0,50573.0,50838.0,52.64,55.97,14.0,1.0,7,テ,Character,,0.0,0.0,0.0,,245.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,ム,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,7,ム,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,の,,,74643,386322,,402,402.0,402.0,402.0,1,49553.0,402.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.33643,402,402.0,402.0,402.0,1,49553.0,402.0,2.33643,402,402.0,402.0,402.0,1,49553.0,402.0,423,423.0,423.0,423.0,1,49533.0,423.0,0,,,0,,,0,49533.0,49956.0,64.32,61.97,16.0,1.0,7,の,Character,,0.0,0.0,0.0,,402.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,設,,,74643,386322,,251,251.0,251.0,251.0,1,50857.0,251.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.24897,251,251.0,251.0,251.0,1,50857.0,251.0,2.24897,251,251.0,251.0,251.0,1,50857.0,251.0,269,269.0,269.0,269.0,1,50838.0,269.0,0,,,0,,,0,50838.0,51108.0,55.97,89.1,17.0,1.0,7,設,Character,,0.0,0.0,0.0,,251.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,計,,,74643,386322,,302,302.0,302.0,302.0,1,48734.0,302.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.34074,302,302.0,302.0,302.0,1,48734.0,302.0,2.34074,302,302.0,302.0,302.0,1,48734.0,302.0,334,334.0,334.0,334.0,1,48702.0,334.0,0,,,0,,,0,48702.0,49036.0,95.68,82.48,18.0,1.0,7,計,Character,,302.0,302.0,302.0,0.0,302.0,302.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,が,,,74643,386322,,132,132.0,132.0,132.0,1,49978.0,132.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.31747,132,132.0,132.0,132.0,1,49978.0,132.0,2.31747,132,132.0,132.0,132.0,1,49978.0,132.0,154,154.0,154.0,154.0,1,49956.0,154.0,0,,,0,,,0,49956.0,,61.97,,19.0,1.0,7,が,Character,,0.0,0.0,0.0,,132.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,い,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20.0,1.0,7,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,ま,,,74643,386322,,477,238.0,219.0,258.0,2,51136.0,258.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.38039,477,238.0,219.0,258.0,2,51136.0,258.0,2.38039,477,238.0,219.0,258.0,2,51136.0,258.0,540,270.0,254.0,286.0,2,51108.0,286.0,0,,,0,,,0,51108.0,51393.0,89.1,41.4,21.0,1.0,7,ま,Character,,0.0,0.0,0.0,,477.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,、,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,22.0,1.0,7,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,A,,,74643,386322,,252,252.0,252.0,252.0,1,49063.0,252.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.32214,252,252.0,252.0,252.0,1,49063.0,252.0,2.32214,252,252.0,252.0,252.0,1,49063.0,252.0,279,279.0,279.0,279.0,1,49036.0,279.0,0,,,0,,,0,49036.0,49315.0,82.48,150.11,23.0,1.0,7,A,Character,,252.0,252.0,252.0,1.0,252.0,1949.0,1697.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,I,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,24.0,1.0,7,I,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,研,,,74643,386322,,300,300.0,300.0,300.0,1,51408.0,300.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.31436,300,300.0,300.0,300.0,1,51408.0,300.0,2.31436,300,300.0,300.0,300.0,1,51408.0,300.0,314,314.0,314.0,314.0,1,51393.0,314.0,0,,,0,,,0,51393.0,,41.4,,25.0,1.0,7,研,Character,,300.0,300.0,300.0,0.0,300.0,300.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,究,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,26.0,1.0,7,究,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,の,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,27.0,1.0,7,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,主,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28.0,1.0,7,主,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,要,,,74643,386322,,244,244.0,244.0,244.0,1,51742.0,244.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.33618,244,244.0,244.0,244.0,1,51742.0,244.0,2.33618,244,244.0,244.0,244.0,1,51742.0,244.0,253,253.0,253.0,253.0,1,51733.0,253.0,0,,,0,,,0,,51986.0,,53.73,29.0,1.0,7,要,Character,,244.0,244.0,244.0,0.0,244.0,244.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,な,,,74643,386322,,180,180.0,180.0,180.0,1,71333.0,180.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.44916,180,180.0,180.0,180.0,1,71333.0,180.0,2.44916,180,180.0,180.0,180.0,1,71333.0,180.0,218,218.0,218.0,218.0,1,71294.0,218.0,0,,,0,,,0,,71513.0,,154.45,30.0,1.0,7,な,Character,,0.0,0.0,0.0,,180.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,焦,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,31.0,1.0,7,焦,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,点,,,74643,386322,,460,230.0,223.0,237.0,2,52006.0,237.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.33087,460,230.0,223.0,237.0,2,52006.0,237.0,2.33087,460,230.0,223.0,237.0,2,52006.0,237.0,508,254.0,252.0,257.0,2,51986.0,257.0,0,,,0,,,0,51986.0,52243.0,53.73,90.98,32.0,1.0,7,点,Character,,237.0,237.0,237.0,0.0,460.0,237.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,に,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,33.0,1.0,7,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,な,,,74643,386322,,271,271.0,271.0,271.0,1,52754.0,271.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.3415,271,271.0,271.0,271.0,1,52754.0,271.0,2.3415,271,271.0,271.0,271.0,1,52754.0,271.0,299,299.0,299.0,299.0,1,52726.0,299.0,0,,,0,,,0,52726.0,53025.0,125.49,63.8,34.0,1.0,7,な,Character,,0.0,0.0,0.0,,271.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,っ,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35.0,1.0,7,っ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,て,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,36.0,1.0,7,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,い,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,37.0,1.0,7,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,る,,,74643,386322,,458,229.0,223.0,235.0,2,52269.0,223.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.34724,458,229.0,223.0,235.0,2,52269.0,223.0,2.34724,458,229.0,223.0,235.0,2,52269.0,223.0,508,254.0,250.0,258.0,2,52243.0,250.0,0,,,0,,,0,52243.0,52493.0,90.98,66.08,38.0,1.0,7,る,Character,,223.0,223.0,223.0,0.0,458.0,223.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,こ,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39.0,1.0,7,こ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,と,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,40.0,1.0,7,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,だ,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,7,だ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,。,,,74643,386322,,209,209.0,209.0,209.0,1,52517.0,209.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.32793,209,209.0,209.0,209.0,1,52517.0,209.0,2.32793,209,209.0,209.0,209.0,1,52517.0,209.0,233,233.0,233.0,233.0,1,52493.0,233.0,0,,,0,,,0,52493.0,52726.0,66.08,125.49,42.0,1.0,7,。,Character,,209.0,209.0,209.0,1.0,209.0,1306.0,1097.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,大,,,74643,386322,,1135,378.0,262.0,457.0,3,54033.0,457.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.28806,1135,378.0,262.0,457.0,3,54033.0,457.0,2.28806,1135,378.0,262.0,457.0,3,54033.0,457.0,1212,404.0,284.0,511.0,3,53980.0,511.0,0,,,0,,,0,53980.0,54491.0,257.68,44.67,1.0,1.0,8,大,Character,,457.0,457.0,457.0,0.0,1135.0,457.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,手,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,8,手,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,テ,,,74643,386322,,775,258.0,87.0,504.0,3,54509.0,183.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.29408,775,258.0,87.0,504.0,3,54509.0,183.0,2.29408,775,258.0,87.0,504.0,3,54509.0,183.0,817,272.0,100.0,516.0,3,54491.0,202.0,0,,,0,,,0,54491.0,54693.0,44.67,32.95,3.0,1.0,8,テ,Character,,183.0,183.0,687.0,1.0,775.0,1103.0,920.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,ッ,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,8,ッ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,ク,,,74643,386322,,2152,1076.0,522.0,1631.0,2,55646.0,522.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.33975,2152,1076.0,522.0,1631.0,2,55646.0,522.0,2.33975,2152,1076.0,522.0,1631.0,2,55646.0,522.0,2192,1096.0,542.0,1651.0,2,55626.0,542.0,0,,,0,,,0,55626.0,56168.0,52.89,82.98,5.0,1.0,8,ク,Character,,522.0,522.0,2152.0,1.0,2152.0,2502.0,1980.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,企,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,8,企,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,業,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,8,業,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,が,,,74643,386322,,408,408.0,408.0,408.0,1,58491.0,408.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.43276,408,408.0,408.0,408.0,1,58491.0,408.0,2.43276,408,408.0,408.0,408.0,1,58491.0,408.0,433,433.0,433.0,433.0,1,58466.0,433.0,0,,,0,,,0,58466.0,58899.0,70.19,113.52,8.0,1.0,8,が,Character,,408.0,408.0,408.0,0.0,408.0,408.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,軒,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9.0,1.0,8,軒,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,並,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,8,並,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,み,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,8,み,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,こ,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,8,こ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,の,,,74643,386322,,296,296.0,296.0,296.0,1,59113.0,296.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.38731,296,296.0,296.0,296.0,1,59113.0,296.0,2.38731,296,296.0,296.0,296.0,1,59113.0,296.0,297,297.0,297.0,297.0,1,59113.0,297.0,0,,,0,,,0,59113.0,59409.0,30.18,69.7,13.0,1.0,8,の,Character,,0.0,0.0,0.0,,296.0,0.0,0.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,分,,,74643,386322,,182,182.0,182.0,182.0,1,58931.0,182.0,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",2.40592,182,182.0,182.0,182.0,1,58931.0,182.0,2.40592,182,182.0,182.0,182.0,1,58931.0,182.0,213,213.0,213.0,213.0,1,58899.0,213.0,0,,,0,,,0,58899.0,59113.0,113.52,30.18,14.0,1.0,8,分,Character,,182.0,182.0,182.0,1.0,182.0,477.0,296.0
Recording1,son,Version1,TOI_Text1,1,文章36_1,,SV_Text_画面1,野,,,74643,386322,,0,,,,0,,,"機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習","機械学習システムに不公平が生じるとき、最も一般的なのは訓練用データにバイアスがあるせいだが、それだけが原因ではない。,習",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,8,野,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
